title,text,rating
"""seats were great""","['seats', 'ab', 'sydxblhr', 'ab', 'lhrdxbsyd', 'flight', 'exit', 'row', 'great', 'leg', 'rom', 'easy', 'aces', 'night', 'downfal', 'location', 'bathrom', 'peak', 'times', 'numerous', 'would', 'wait', 'front', 'seat', 'anoying', 'flight', 'back', 'seats', 'great', 'fot', 'isue', 'even', 'seat', 'front', 'ful', 'recline', 'got', 'past', 'traveling', 'partner', 'without', 'ned', 'get', 'however', 'person', 'unknown', 'probably', 'best', 'ask', 'get', 'up', 'fod', 'fantastic', 'highly', 'recomend', 'q', 'eat', 'option', 'pre', 'select', 'main', 'meal', 'prior', 'travel', 'also', 'pre', 'select', 'option', 'fantastic', 'slep', 'quality', 'god', 'pilow', 'amble', 'size', 'blanket', 'high', 'quality', 'cabin', 'nice', 'quiet', 'atentive', 'cabin', 'crew', 'highly', 'recomended']",1
"""given the alternative of 36D and 36E""","['given', 'alternative', 'd', 'e', 'even', 'realize', 'e', 'blocked', 'side', 'left', 'every', 'time', 'wake', 'lady', 'c', 'even', 'otherwise', 'unfriendly', 'toilet', 'even', 'relaxing']",0
"""usual discomfort of economy""","['sydney', 'london', 'via', 'abu', 'dhabi', 'rear', 'top', 'deck', 'worth', 'price', 'usual', 'discomfort', 'economy', 'thre', 'times', 'price', 'never', 'again']",0
"""the seats are horrible""","['seats', 'horible', 'two', 'main', 'isues', 'this', 'reclined', 'seat', 'front', 'basicaly', 'lap', 'cant', 'use', 'tray', 'table', 'cant', 'se', 'scren', 'anything', 'table', 'gets', 'smashed', 'away', 'second', 'isue', 'arm', 'rests', 'cant', 'kept', 'raised', 'position']",0
"""impossible to use your tray table""","['incredible', 'airlines', 'think', 'people', 'put', 'with', 'seat', 'front', 'reclined', 'stufed', 'video', 'scren', 'close', 'face', 'focus', 'imposible', 'use', 'tray', 'table', 'degrading', 'experience', 'hope', 'never', 'repeat', 'ive', 'flown', 'qantas', 'years', 'think', 'time', 'give', 'airlines', 'busines', 'flying', 'internationaly', 'staf', 'fantastic']",0
"""absence of overhead bin space""","['sydlax', 'seat', 'f', 'laxsyd', 'seat', 'j', 'seats', 'aisle', 'considered', 'exit', 'row', 'come', 'surcharge', 'economy', 'rows', 'uper', 'deck', 'a', 'heaps', 'legrom', 'f', 'adjoining', 'seats', 'become', 'defacto', 'walkway', 'pasengers', 'going', 'toilet', 'dark', 'trip', 'fet', 'j', 'legrom', 'space', 'leads', 'nowhere', 'get', 'pasengers', 'stumbling', 'you', 'huge', 'downside', 'seats', 'almost', 'absence', 'overhead', 'bin', 'space', 'stuf', 'even', 'worse', 'jk', 'seat', 'pocket', 'front', 'nowhere', 'put', 'smal', 'items', 'use', 'flight', 'lok', 'god', 'paper', 'god', 'reality']",0
"""very comfortable journey""","['comfortable', 'journey', 'top', 'deck', 'a', 'lhr', 'syd', 'flight', 'felt', 'like', 'busines', 'clas', 'none', 'next', 'me', 'quiet', 'spacious', 'clean', 'wide', 'seats', 'one', 'best', 'economy', 'clas', 'flights', 'ive', 'had', 'boked', 'paid', 'wel', 'advance', 'selected', 'seat', 'months', 'prior', 'able', 'certain', 'levels', 'qantas', 'frequent', 'flyer']",1
"""found the seat to be hard uncomfortable""","['economy', 'clas', 'qantas', 'could', 'described', 'catle', 'clas', 'window', 'seat', 'aces', 'whatever', 'aisle', 'wait', 'hours', 'hour', 'flight', 'use', 'toilet', 'persons', 'seats', 'next', 'aslep', 'found', 'seat', 'hard', 'uncomfortable', 'seriously', 'ned', 'adjustment', 'paying', 'honest', 'fare', 'expect', 'honest', 'comfort', 'pened', 'like', 'catle', 'whoever', 'designed', 'seats', 'qantas', 'seriously', 'neds', 'education', 'ergonomics']",0
"""legroom is excellent""","['laxsyd', 'seat', 'k', 'sydlax', 'seat', 'k', 'premium', 'economy', 'seat', 'legrom', 'excelent', 'im', 'lbs', 'seat', 'cushion', 'comfort', 'not', 'inadequate', 'comfort', 'standpoint', 'long', 'haul', 'flight', 'cushions', 'thin', 'unsuportive', 'fabric', 'hold', 'position', 'causing', 'slide', 'forward', 'utilizing', 'generous', 'pitch', 'seat', 'back', 'ofers', 'found', 'shifting', 'weight', 'constantly', 'trying', 'kep', 'backside', 'faling', 'aslep', 'isue', 'concerns', 'fot', 'rest', 'pe', 'seats', 'irelevant', 'anyone', 'fet', 'tal', 'basicaly', 'useles', 'dificult', 'fuly', 'extend', 'even', 'wanted', 'use', 'it', 'far', 'ingres', 'egres', 'window', 'seat', 'get', 'know', 'neighbor', 'realy', 'fast', 'since', 'ned', 'get', 'move', 'around', 'many', 'time', 'flight', 'kep', 'sanity', 'a', 'flight', 'atendants', 'great']",0
"""seats extremely comfortable""","['seats', 'k', 'sydlhr', 'k', 'lhrsyd', 'seats', 'extremely', 'comfortable', 'plenty', 'rom', 'storage', 'bin', 'alongside', 'window', 'useful', 'seat', 'k', 'slightly', 'awkward', 'get', 'past', 'j', 'isle', 'imposible', 'seat', 'front', 'reclined', 'stil', 'plenty', 'personal', 'space', 'seat', 'k', 'exit', 'row', 'seat', 'exceptional', 'leg', 'rom', 'lack', 'places', 'put', 'things', 'problem', 'seat', 'window', 'slightly', 'behind', 'instead', 'loking', 'forward', 'lok', 'directly', 'side', 'making', 'bit', 'uncomfortable', 'lok', 'out']",1
"""seat reclined fully""","['traveled', 'gren', 'section', 'seats', 'def', 'back', 'section', 'wal', 'behind', 'us', 'wife', 'traveled', 'year', 'old', 'flight', 'qf', 'dubai', 'sydney', 'liked', 'row', 'seat', 'reclined', 'fuly', 'one', 'kicked', 'back', 'seats', 'concerned', 'shout', 'reclining', 'someones', 'lap', 'adition', 'space', 'behind', 'seat', 'put', 'blankets', 'etc', 'aircraft', 'large', 'storage', 'bins', 'tok', 'hand', 'bagage', 'isues', 'seat', 'location', 'meant', 'close', 'choice', 'toilets', 'also', 'self', 'serve', 'fod', 'area', 'cabin', 'staf', 'excelent', 'friendly', 'atentive', 'coming', 'round', 'regular', 'basis', 'drinks', 'godies', 'ms', 'etc', 'quality', 'fod', 'god', 'range', 'drinks', 'available', 'plenty', 'eat', 'onboard', 'self', 'service', 'area', 'toped', 'godies', 'also', 'qantas', 'serve', 'god', 'cofe', 'hot', 'chocolate', 'marshmalows', 'never', 'queues', 'toilets', 'bothered', 'noise', 'nearby', 'galey', 'however', 'seat', 'comfortable', 'emirates', 'although', 'ife', 'god', 'us', 'patch', 'emirates', 'legrom', 'ok', 'seat', 'front', 'reclines', 'reclines', 'right', 'lap', 'making', 'long', 'journey', 'uncomfortable', 'hour', 'flight', 'godie', 'activity', 'bags', 'given', 'year', 'old', 'choice', 'childrens', 'movies', 'quite', 'limited', 'first', 'leg', 'emirates', 'flight', 'daughter', 'thought', 'santa', 'plane', 'due', 'huge', 'amount', 'stuf', 'given', 'lot', 'turbulence', 'warnings', 'etc', 'captain', 'emirates', 'leg', 'captain', 'warned', 'us', 'advance', 'heavy', 'bumps', 'came', 'reasured', 'everyone', 'wel', 'choice', 'would', 'chose', 'emirates', 'a', 'quantas', 'a', 'long', 'flight', 'purely', 'due', 'much', 'comfortable', 'seat', 'beter', 'ife', 'great', 'godies', 'kidies', 'thus', 'outweighs', 'for', 'us', 'experience', 'qantas', 'friendly', 'atentive', 'cabin', 'crew', 'fly', 'qantas', 'a', 'would', 'seats', 'upstairs', 'review', 'return', 'trip', 'come']",0
"""legroom was a little tight""","['generaly', 'comfortable', 'legrom', 'litle', 'tight', 'handset', 'scren', 'conveniently', 'stowed', 'armrest', 'experience', 'discomfort', 'flight', 'enjoyed', 'it']",1
"""my shins kept hitting the seat in front""","['melbourne', 'london', 'seat', 'pitch', 'shins', 'kept', 'hiting', 'seat', 'front', 'son', 'reclined', 'complaint', 'pasenger', 'behind', 'scren', 'close', 'face', 'exiting', 'seat', 'seats', 'front', 'awkward', 'meal', 'service', 'minimal', 'adequate', 'diference', 'emirates', 'qantas', 'economy', 'significant']",0
"""very comfortable journey""","['comfortable', 'journey', 'top', 'deck', 'a', 'lhr', 'syd', 'flight', 'felt', 'like', 'busines', 'clas', 'none', 'next', 'me', 'quiet', 'spacious', 'clean', 'wide', 'seats', 'one', 'best', 'economy', 'clas', 'flights', 'ive', 'had', 'boked', 'paid', 'wel', 'advance', 'selected', 'seat', 'months', 'prior', 'able', 'certain', 'levels', 'qantas', 'frequent', 'flyer']",1
"""found the seat to be hard uncomfortable""","['economy', 'clas', 'qantas', 'could', 'described', 'catle', 'clas', 'window', 'seat', 'aces', 'whatever', 'aisle', 'wait', 'hours', 'hour', 'flight', 'use', 'toilet', 'persons', 'seats', 'next', 'aslep', 'found', 'seat', 'hard', 'uncomfortable', 'seriously', 'ned', 'adjustment', 'paying', 'honest', 'fare', 'expect', 'honest', 'comfort', 'pened', 'like', 'catle', 'whoever', 'designed', 'seats', 'qantas', 'seriously', 'neds', 'education', 'ergonomics']",0
"""legroom is excellent""","['laxsyd', 'seat', 'k', 'sydlax', 'seat', 'k', 'premium', 'economy', 'seat', 'legrom', 'excelent', 'im', 'lbs', 'seat', 'cushion', 'comfort', 'not', 'inadequate', 'comfort', 'standpoint', 'long', 'haul', 'flight', 'cushions', 'thin', 'unsuportive', 'fabric', 'hold', 'position', 'causing', 'slide', 'forward', 'utilizing', 'generous', 'pitch', 'seat', 'back', 'ofers', 'found', 'shifting', 'weight', 'constantly', 'trying', 'kep', 'backside', 'faling', 'aslep', 'isue', 'concerns', 'fot', 'rest', 'pe', 'seats', 'irelevant', 'anyone', 'fet', 'tal', 'basicaly', 'useles', 'dificult', 'fuly', 'extend', 'even', 'wanted', 'use', 'it', 'far', 'ingres', 'egres', 'window', 'seat', 'get', 'know', 'neighbor', 'realy', 'fast', 'since', 'ned', 'get', 'move', 'around', 'many', 'time', 'flight', 'kep', 'sanity', 'a', 'flight', 'atendants', 'great']",0
"""seats extremely comfortable""","['seats', 'k', 'sydlhr', 'k', 'lhrsyd', 'seats', 'extremely', 'comfortable', 'plenty', 'rom', 'storage', 'bin', 'alongside', 'window', 'useful', 'seat', 'k', 'slightly', 'awkward', 'get', 'past', 'j', 'isle', 'imposible', 'seat', 'front', 'reclined', 'stil', 'plenty', 'personal', 'space', 'seat', 'k', 'exit', 'row', 'seat', 'exceptional', 'leg', 'rom', 'lack', 'places', 'put', 'things', 'problem', 'seat', 'window', 'slightly', 'behind', 'instead', 'loking', 'forward', 'lok', 'directly', 'side', 'making', 'bit', 'uncomfortable', 'lok', 'out']",1
"""felt like your space was being invaded""","['worst', 'economy', 'clas', 'seat', 'misfortune', 'seated', 'in', 'legrom', 'les', 'standard', 'planes', 'person', 'front', 'seat', 'reclined', 'could', 'use', 'tray', 'table', 'realy', 'felt', 'like', 'space', 'invaded', 'would', 'thought', 'a', 'would', 'given', 'litle', 'rom', 'certainly', 'case', 'staf', 'miserable', 'service', 'ineficient', 'fod', 'disgusting', 'god', 'thing', 'plane', 'hours', 'would', 'recomend', 'qantas', 'a', 'plane', 'service', 'pay', 'get', 'more']",0
"""worst seat I've encountered""","['london', 'sydney', 'qf', 'a', 'service', 'seat', 'f', 'economy', 'aisle', 'seat', 'uper', 'deck', 'turned', 'worst', 'seat', 'ive', 'encountered', 'years', 'longhaul', 'flying', 'problem', 'boxlike', 'structure', 'containing', 'knows', 'mechanism', 'imediately', 'seat', 'front', 'meant', 'leg', 'rom', 'literal', 'sense', 'rom', 'one', 'leg', 'fine', 'children', 'mising', 'left', 'leg', 'lousy', 'anyone', 'else', 'i', 'might', 'ad', 'leg', 'rom', 'minute', 'conecting', 'flight', 'canbera', 'economy', 'hours', 'flight', 'london', 'singapore', 'put', 'londonsingapore', 'leg', 'mentioned', 'disatisfaction', 'crew', 'members', 'long', 'singaporesydney', 'leg', 'credit', 'extremely', 'sympathetic', 'helpful', 'went', 'loking', 'another', 'seat', 'moved', 'a', 'downstairs', 'exit', 'row', 'much', 'beter']",0
"""was able to sleep""","['travel', 'busines', 'first', 'international', 'flights', 'usualy', 'using', 'miles', 'third', 'experience', 'international', 'airlines', 'premium', 'economy', 'ofering', 'paid', 'flight', 'hapy', 'did', 'found', 'hour', 'flight', 'dfw', 'bne', 'god', 'service', 'god', 'qf', 'busines', 'able', 'slep', 'loked', 'fed', 'airplane', 'clean']",1
"""knees pushed against seat in front""","['fod', 'great', 'setled', 'bread', 'chese', 'legs', 'cramped', 'final', 'leg', 'singapore', 'sydney', 'knes', 'pushed', 'seat', 'front', 'meant', 'rest', 'head', 'flight', 'staf', 'pleasant', 'final', 'leg', 'chaotic', 'flight', 'stafing', 'first', 'leg', 'like', 'mad', 'house', 'people', 'asking', 'reseated', 'insuficient', 'overhead', 'locker', 'space', 'someone', 'tok', 'lugage', 'space', 'boarded', 'bigest', 'problem', 'slep', 'wel', 'cant', 'blame', 'qantas', 'one', 'chap', 'sat', 'next', 'snored', 'like', 'pig', 'throughout', 'flight', 'lost', 'ful', 'nights', 'slep', 'stewards', 'aware', 'could', 'do', 'table', 'tv', 'scren', 'place', 'like', 'siting', 'stel', 'box', 'ned', 'lok', 'angle', 'loking', 'tv', 'scren', 'scren', 'puls', 'seat', 'rather', 'located', 'directly', 'front', 'worst', 'part', 'journey', 'reclining', 'seat', 'front', 'fuly', 'reclined', 'imposible', 'use', 'tray', 'virtualy', 'imposible', 'wife', 'leave', 'central', 'seat', 'unpleasant', 'experience', 'compared', 'premium', 'economy', 'air', 'new', 'zealandked', 'onto', 'a', 'unles', 'win', 'lotery', 'go', 'first', 'clas', 'probably', 'going', 'hapen']",0
"""seats recline beautifully""","['lax', 'sydney', 'economy', 'a', 'seats', 'disgrace', 'backs', 'thiner', 'making', 'every', 'movement', 'touch', 'behind', 'felt', 'imediately', 'seats', 'recline', 'beautifuly', 'except', 'lovely', 'recline', 'means', 'lying', 'someones', 'lap', 'someone', 'probably', 'lying', 'lap', 'makes', 'siting', 'reading', 'imposible', 'person', 'front', 'goes', 'slep', 'do', 'entertainment', 'scren', 'also', 'close', 'se', 'clearly', 'son', 'seat', 'front', 'reclined', 'lucky', 'gentleman', 'front', 'asked', 'raise', 'seat', 'back', 'could', 'eat', 'seats', 'barely', 'wide', 'enough', 'sit', 'in', 'les', 'leg', 'rom', 'flight', 'ive', 'life', 'eat', 'requires', 'capacity', 'kep', 'ones', 'arms', 'glued', 'ones', 'sides', 'wielding', 'fork', 'knife', 'one', 'elbow', 'jousting', 'neighbor', 'tray', 'table', 'smal', 'barely', 'fits', 'tiny', 'fod', 'tray', 'x', 'inches', 'entertainment', 'scren', 'remote', 'tucked', 'away', 'arm', 'seats', 'ask', 'person', 'next', 'move', 'arm', 'retrieve', 'it', 'slam', 'armrest', 'lid', 'atached', 'cord', 'without', 'breaking', 'it', 'kept', 'remote', 'hanging', 'edge', 'seat', 'bother', 'por', 'guy', 'again', 'armrests', 'also', 'raise', 'way', 'fortunate', 'enough', 'empty', 'seat', 'next', 'cant', 'get', 'rid', 'stretch', 'bit', 'rest', 'head', 'next', 'seati', 'weigh', 'lbsabout', 'kg', 'thin', 'tal', 'seat', 'uncomfortable', 'me', 'imagine', 'like', 'normal', 'human', 'kep', 'flying', 'qantas', 'never', 'boked', 'onto', 'a', 'unles', 'win', 'lotery', 'go', 'first', 'clas', 'probably', 'going', 'hapen']",0
"""room is a little limited""","['heathrow', 'singapore', 'brisbane', 'seat', 'number', 'd', 'comfortable', 'plenty', 'rom', 'even', 'though', 'im', 'rom', 'litle', 'limited', 'person', 'front', 'reclines', 'use', 'ife', 'found', 'journey', 'god', 'even', 'got', 'slep']",1
"""recline is great and the seat comfy""","['seat', 'j', 'k', 'premium', 'economy', 'exit', 'row', 'seat', 'one', 'behind', 'you', 'however', 'qantas', 'changing', 'configuration', 'a', 'seats', 'come', 'part', 'multi', 'row', 'economy', 'cabin', 'uper', 'deck', 'geting', 'seats', 'dodle', 'recline', 'great', 'seat', 'comfy', 'disapointment', 'leg', 'rest', 'extend', 'far', 'enough', 'gues', 'thats', 'seat', 'front', 'would', 'way', 'money', 'id', 'fly', 'pe', 'qantas', 'sem', 'ofer', 'route', 'emirates', 'tie', 'comes', 'efect']",1
"""made the mistake of selecting the bulkhead""","['k', 'clas', 'bulkhead', 'seat', 'comfortable', 'a', 'made', 'mistake', 'selecting', 'bulkhead', 'great', 'know', 'one', 'front', 'cut', 'fet', 'know', 'understand', 'people', 'put', 'fet', 'bulkhead', 'wished', 'id', 'chosen', 'standard', 'seat', 'end', 'cramped', 'upright', 'fine', 'recline', 'want', 'stretch', 'legs', 'cant', 'trade', 'gues', 'one', 'front', 'you', 'made', 'easy', 'get', 'window', 'seat']",1
"""managed to sleep""","['standard', 'economy', 'seat', 'ful', 'flight', 'found', 'realy', 'comfortable', 'flew', 'singapore', 'airlines', 'couple', 'years', 'ago', 'found', 'seat', 'sem', 'recline', 'enough', 'great', 'think', 'base', 'slides', 'forward', 'helped', 'overly', 'fused', 'net', 'fot', 'rest', 'would', 'prefer', 'bar', 'instead', 'however', 'managed', 'slep', 'realy', 'surprised', 'normaly', 'slep', 'economy', 'id', 'fly', 'qantas', 'new', 'tie', 'emirates', 'means', 'route', 'easy', 'option', 'anymore']",1
"""the seats recline too much""","['review', 'economy', 'seat', 'a', 'exit', 'seat', 'normal', 'seat', 'would', 'much', 'lower', 'score', 'londonsingaporemelbourne', 'think', 'one', 'best', 'seats', 'get', 'economy', 'last', 'board', 'first', 'get', 'of', 'seat', 'window', 'seat', 'storage', 'thing', 'wal', 'left', 'put', 'things', 'b', 'c', 'would', 'where', 'part', 'dor', 'sticking', 'front', 'left', 'leg', 'cant', 'realy', 'stretch', 'leg', 'fuly', 'im', 'problem', 'angle', 'legs', 'one', 'side', 'obstruct', 'person', 'right', 'intrusive', 'either', 'best', 'thing', 'seat', 'cost', 'bok', 'compared', 'charge', 'extra', 'leg', 'rom', 'seatsexit', 'seats', 'including', 'two', 'next', 'you', 'people', 'say', 'seats', 'bad', 'august', 'said', 'felt', 'hard', 'reason', 'fine', 'time', 'almost', 'like', 'cushions', 'replaced', 'realy', 'enjoyed', 'ride', 'flying', 'a', 'les', 'leg', 'rom', 'like', 'qantas', 'want', 'bok', 'beter', 'seat', 'pasengers', 'behind', 'rom', 'hardly', 'se', 'tvs', 'quite', 'ridiculous', 'seats', 'recline', 'much', 'think', 'beter', 'fot', 'rest', 'would', 'beter', 'extra', 'recline']",1
"""leg rests are unusable""","['seated', 'seat', 'g', 'row', 'xx', 'row', 'economy', 'like', 'this', 'leg', 'rests', 'unusable', 'recline', 'god', 'seat', 'moves', 'wel', 'back', 'improve', 'comfort', 'overal', 'seats', 'prety', 'god']",0
"""excellent comfortable seats""","['excelent', 'comfortable', 'seats', 'actualy', 'slept', 'whole', 'flight', 'failed', 'airlines']",1
"""tightest for legroom""","['ive', 'completed', 'flights', 'qantas', 'half', 'including', 'b', 'like', 'torture', 'im', 'quite', 'tal', 'cant', 'aford', 'buy', 'extralegrom', 'seats', 'joined', 'frequent', 'flyer', 'programe', 'hope', 'geting', 'aisle', 'seats', 'work', 'flights', 'tightest', 'legrom', 'many', 'airlines', 'ive', 'used', 'knes', 'hard', 'seat', 'front', 'chance', 'movement', 'even', 'worse', 'seat', 'front', 'recliners', 'hour', 'flight', 'hardly', 'bearable', 'fly', 'again']",0
"""leg room was okay but nothing fantastic""","['flew', 'lax', 'syd', 'a', 'seat', 'h', 'aisle', 'seat', 'get', 'seat', 'find', 'something', 'wrong', 'earphone', 'jack', 'get', 'sound', 'ear', 'armrest', 'raise', 'completely', 'one', 'lean', 'other', 'leg', 'rom', 'okay', 'nothing', 'fantastic', 'im', 'tal', 'mater', 'never', 'going', 'great', 'worked', 'move', 'legs', 'get', 'maximum', 'space', 'flight', 'atendants', 'por', 'performance', 'fusing', 'pseudo', 'celebrities', 'flight', 'caring', 'much', 'anyone', 'else', 'avoid', 'qantas', 'posible', 'future', 'disapointing', 'experience']",0
"""very poor seats on the A380""","['traveled', 'husband', 'son', 'a', 'flying', 'syd', 'lax', 'return', 'using', 'a', 'ways', 'flying', 'economy', 'por', 'seats', 'a', 'hard', 'comfortable', 'al', 'seat', 'width', 'width', 'virgin', 'australia', 'domestic', 'plane', 'leg', 'rest', 'almost', 'imposible', 'use', 'person', 'front', 'reclined', 'seat', 'recline', 'cant', 'get', 'bag', 'flor', 'almost', 'imposible', 'get', 'chair', 'almost', 'bad', 'flying', 'domestic', 'qantas', 'planes']",0
"""seating was cramped""","['qantas', 'promotes', 'a', 'flagship', 'biter', 'disapointment', 'service', 'fod', 'quality', 'god', 'economy', 'clas', 'seating', 'cramped', 'cushioning', 'comfortable', 'reasonably', 'suportive', 'aditional', 'rom', 'store', 'reading', 'mater', 'ipad', 'glases', 'entertainment', 'system', 'excelent', 'geting', 'window', 'seat', 'aisle', 'required', 'pasengers', 'move', 'seats', 'stuck', 'situation', 'hours', 'inhuman', 'plane', 'fuly', 'ocupied', 'future', 'become', 'selective', 'chosing', 'carier', 'provides', 'best', 'seat', 'pitch', 'long', 'haul', 'flights']",0
"""the seat supports me""","['seat', 'a', 'im', 'tal', 'longleged', 'vital', 'enough', 'legrom', 'seat', 'suports', 'im', 'also', 'reasonably', 'skiny', 'cant', 'take', 'hard', 'seat', 'exit', 'seats', 'qantas', 'premium', 'economy', 'regular', 'seats', 'bulkhead', 'seats', 'seats', 'back', 'bulkhead', 'a', 'window', 'seat', 'second', 'row', 'say', 'legrom', 'terific', 'risk', 'banging', 'knes', 'also', 'could', 'fuly', 'stretch', 'legs', 'seat', 'front', 'would', 'able', 'bulkhead', 'seat', 'recline', 'god', 'though', 'believe', 'les', 'seat', 'backs', 'onto', 'bulkhead', 'row', 'downside', 'share', 'los', 'economy', 'noise', 'canceling', 'headphones', 'god', 'avod', 'system', 'loking', 'dated', 'a', 'much', 'beter', 'fot', 'rest', 'useles', 'taler', 'people', 'would', 'beter', 'aditional', 'bar', 'flip', 'seat', 'front', 'seat', 'width', 'adequate', 'narow', 'girth', 'busines', 'clas', 'pay', 'alot', 'get', 'treated', 'individualy', 'economy', 'premium', 'economy', 'smal', 'cabin', 'fels', 'individual', 'qantas', 'get', 'big', 'thumbs', 'overal', 'experience']",1
"""no TV unit at all""","['hong', 'kong', 'melbourne', 'tv', 'unit', 'al', 'told', 'nothing', 'could', 'done', 'it', 'nine', 'hours', 'siting', 'seat', 'nothing', 'do', 'atendants', 'kept', 'ofering', 'drinks', 'thought', 'od', 'especialy', 'advise', 'kep', 'alcohol', 'consumption', 'minimum', 'made', 'worse', 'paid', 'extra', 'seat', 'total', 'waste', 'money']",0
"""seats are tight in Coach/Economy""","['seats', 'tight', 'coacheconomy', 'although', 'aded', 'touches', 'already', 'seat', 'boarding', 'nice', 'blanket', 'pilow', 'wel', 'headphones', 'tothbrush', 'q', 'snack', 'care', 'package', 'given', 'pasengers', 'nice', 'touch', 'case', 'one', 'gets', 'litle', 'hungry', 'meals', 'tv', 'work', 'although', 'couple', 'open', 'seats', 'rows', 'back', 'chose', 'move', 'seats', 'landed', 'lax', 'first', 'atendantpurser', 'visited', 'seat', 'gave', 'gifts', 'apology', 'inconvenience', 'thought', 'quite', 'generous', 'him']",0
"""made for a numbing 23.5 hours""","['sydney', 'london', 'a', 'paid', 'extra', 'get', 'exit', 'row', 'seat', 'order', 'get', 'extra', 'leg', 'rom', 'seat', 'd', 'ft', 'tal', 'main', 'isue', 'seats', 'hardly', 'thicknes', 'botom', 'cushion', 'seat', 'made', 'numbing', 'hours', 'much', 'hardly', 'able', 'slep', 'entire', 'flight', 'estimate', 'aproximately', 'inches', 'pading', 'top', 'mesh', 'metal', 'base', 'seat', 'b', 'outgoing', 'leg', 'journey', 'lot', 'bearable', 'whoever', 'gave', 'seats', 'design', 'award', 'must', 'sense', 'feling', 'waist', 'actualy', 'sat', 'short', 'period', 'time', 'reason', 'would', 'recomend', 'seat', 'would', 'extra', 'leg', 'rom', 'apart', 'uncomfortable', 'experience']",0
"""had difficulty getting up from my seat""","['pasenger', 'front', 'reclined', 'seat', 'fuly', 'face', 'dificulty', 'geting', 'seat', 'moving', 'let', 'alone', 'trying', 'colect', 'bag', 'front', 'seat', 'imposible', 'husband', 'moved', 'fre', 'seat', 'beside', 'gave', 'seats', 'concave', 'armrest', 'push', 'fuly', 'way', 'imposible', 'take', 'advance', 'seats', 'hr', 'night', 'flight', 'new', 'a', 'seating', 'loking', 'airline', 'options', 'long', 'international', 'flights']",0
"""very limited overhead storage""","['fly', 'london', 'melbourne', 'times', 'year', 'try', 'fly', 'premium', 'economy', 'busines', 'much', 'can', 'introduction', 'a', 'expected', 'qantas', 'improve', 'seating', 'cabins', 'unfortunately', 'not', 'premium', 'economy', 'seat', 'ok', 'would', 'qantas', 'decide', 'back', 'uper', 'deck', 'limited', 'overhead', 'storage', 'especialy', 'people', 'ful', 'size', 'rol', 'bags', 'back', 'plane', 'far', 'lateral', 'movement', 'noticeable', 'comparison', 'premium', 'economy', 'found', 'les', 'comfortable', 'due', 'bumping', 'around', 'shunt', 'cary', 'lugage', 'diferent', 'location', 'one', 'later', 'ones', 'plane', 'meaning', 'longer', 'wait', 'dreaded', 'pasport', 'control', 'fod', 'prety', 'ordinary', 'wel', 'never', 'understand', 'flights', 'always', 'ful', 'yet', 'qantas', 'bleats', 'strugling', 'make', 'ends', 'met', 'keps', 'droping', 'quality', 'services']",0
"""have more leg room and is pretty comfortable""","['seated', 'a', 'melsin', 'fantastic', 'leg', 'rom', 'seat', 'front', 'exit', 'row', 'pay', 'it', 'family', 'member', 'siting', 'b', 'economy', 'seat', 'prety', 'standard', 'compared', 'airlines', 'besides', 'fact', 'net', 'place', 'fet', 'seat', 'front', 'makes', 'fel', 'leg', 'rom', 'prety', 'comfortable', 'seats', 'recline', 'whole', 'seat', 'moves', 'including', 'botom', 'part', 'makes', 'seat', 'sem', 'recline', 'bit', 'more']",1
"""legroom was not enough""","['first', 'oportunity', 'fly', 'a', 'operated', 'qantas', 'sydney', 'singapore', 'aprox', 'hrs', 'flight', 'legrom', 'enough', 'width', 'seat', 'ridiculous', 'wel']",0
"""tray tables being in the armrest""","['bnehkg', 'row', 'jk', 'myself', 'excelent', 'legrom', 'bulkhead', 'although', 'divider', 'meant', 'stretching', 'out', 'seat', 'width', 'sufered', 'due', 'tray', 'tables', 'armrest', 'ptvs', 'fold', 'type', 'prefer', 'seat', 'back']",1
"""room in this bulkhead seat was excellent""","['sydlax', 'premium', 'economy', 'seated', 'k', 'amount', 'rom', 'bulkhead', 'seat', 'excelent', 'along', 'ability', 'stretch', 'side', 'lockers', 'every', 'seat', 'top', 'deck', 'aircraft', 'excelent', 'avod', 'meals', 'hour', 'flight', 'premium', 'economy', 'worthwhile', 'extra', 'cost', 'economy', 'considerably', 'cheaper', 'busines']",1
"""premium economy was excellent""","['premium', 'economy', 'excelent', 'leg', 'problem', 'thing', 'back', 'seat', 'protruding', 'wal', 'left', 'could', 'get', 'seat', 'front', 'reclined', 'wake', 'pasenger', 'up', 'return', 'journey', 'beter', 'stil', 'dificulty', 'geting', 'seat', 'front', 'reclined', 'notice', 'second', 'row', 'back', 'larger', 'space', 'front']",0
"""easy to get out due to the extra leg room""","['laxsyd', 'seat', 'k', 'bulkhead', 'seat', 'front', 'economy', 'means', 'extra', 'leg', 'rom', 'able', 'move', 'hand', 'lugage', 'bag', 'flor', 'use', 'fot', 'rest', 'meant', 'easier', 'slep', 'easy', 'get', 'due', 'extra', 'leg', 'rom', 'quick', 'exit', 'destination']",1
